Compound,Neutral mass (Da),m/z,Charge,Retention time (min),Chromatographic peak width (min),Identifications,Max Fold Change,Highest Mean,Lowest Mean,Isotope Distribution,Maximum Abundance,Minimum CV%,LZJ-A1-,LZJ-B1-,LZJ-C1-,LZJ-D1-,LZJ-QC3-,LZJ-A1-,LZJ-B1-,LZJ-C1-,LZJ-D1-,LZJ-QC3-,Accepted Compound ID,Accepted Description,Adducts,Formula,Score,Fragmentation Score,Mass Error (ppm),Isotope Similarity,Retention Time Error (mins),Compound Link
11.74_709.1783m/z,,709.1783215,1,11.73865,0.202466667,0,10.6032603,Condition 1,Condition 4,100 - 34.4,197.3293961,---,197.3293961,81.98203995,51.60548001,18.61025672,72.80834937,168.8464342,76.58418608,54.02182162,20.14230347,72.80834937,,,,,,,,,,
11.74_925.9700m/z,,925.969951,1,11.73865,0.149283333,0,11.87878622,Condition 1,Condition 3,100 - 18.2,134.839746,---,134.839746,134.5709825,11.35130673,18.09190062,49.54678345,115.3766785,125.7105723,11.88281298,19.5812749,49.54678345,,,,,,,,,,
11.74_1086.1918m/z,,1086.191773,1,11.73865,0.099533333,0,Infinity,Condition 2,Condition 1,100 - 23.9,33.57946511,---,0,33.57946511,9.040296237,32.72922547,14.03381324,0,31.36852908,9.463593219,35.42358398,14.03381324,,,,,,,,,,
11.74_1128.1511m/z,,1128.151131,1,11.73865,0.152716667,0,Infinity,Condition 4,Condition 1,100 - 37.4,432.9241128,---,0,10.21878368,164.3812278,432.9241128,101.3549758,0,9.545959473,172.0781081,468.5635986,101.3549758,,,,,,,,,,
11.74_1199.5275m/z,,1199.527501,1,11.73865,0.567933333,0,3.324729642,Condition 1,Condition 3,100 - 60.8 - 36.7 - 12.1 - 4.22,1751.621497,---,1751.621497,1350.706551,526.846296,655.8232685,891.0382478,1498.788572,1261.773456,551.5150062,709.8124167,891.0382478,,,,,,,,,,
11.74_1251.6787m/z,,1251.678715,1,11.73865,0.149283333,0,2.586636542,Condition 2,Condition 3,100,40.31159738,---,30.6996945,40.31159738,15.58456193,26.73284168,29.30272621,26.26843262,37.65740492,16.31428337,28.93356163,29.30272621,,,,,,,,,,
11.74_1252.6828m/z,,1252.682823,1,11.73865,0.149283333,0,3.593424514,Condition 2,Condition 4,100,55.48894734,---,31.95826453,55.48894734,17.37631817,15.4418013,33.93548825,27.34533787,51.83544922,18.18993565,16.71301222,33.93548825,,,,,,,,,,
11.74_1454.3472m/z,,1454.347213,1,11.73865,0.152716667,0,Infinity,Condition 4,Condition 1,100 - 50.7,252.4142968,---,0,0,85.01313158,252.4142968,25.19311523,0,0,88.99373145,273.1937256,25.19311523,,,,,,,,,,
11.74_1471.8511m/z,,1471.851109,1,11.73865,0.161366667,0,Infinity,Condition 4,Condition 2,100 - 44.8,151.4862554,---,41.88205525,0,8.634753893,151.4862554,50.83130623,35.83670666,0,9.039062023,163.9570144,50.83130623,,,,,,,,,,
11.79_215.1295m/z,,215.129501,1,11.78516667,0.31695,0,1.735790268,Condition 1,Condition 4,100 - 11,537.678935,---,537.678935,360.0251339,332.4423308,309.760312,360.6563045,460.0691669,336.3203925,348.0083954,335.2606201,360.6563045,,,,,,,,,,
11.79_284.0330m/z,,284.0330348,1,11.78516667,0.5248,0,5.956690164,Condition 3,Condition 2,100 - 32.6 - 4.22,1776.823181,---,299.9230418,298.2903478,1776.823181,1563.358179,1006.533775,256.6314859,278.6503424,1860.02,1692.05806,1006.533775,,,,,,,,,,
11.79_301.0700m/z,,301.0700055,1,11.78516667,0.57455,0,5.89211564,Condition 3,Condition 1,100 - 12.2,1111.735885,---,188.6819528,213.924607,1111.735885,681.576116,600.5942217,161.447182,199.8394029,1163.791087,737.6853083,600.5942217,,,,,,,,,,
11.79_738.9199m/z,,738.9198663,1,11.78516667,0.161366667,0,4.371392571,Condition 4,Condition 2,100,73.35140611,---,66.29760084,16.77987161,23.35483067,73.35140611,52.61969828,56.72805834,15.67505286,24.44838216,79.38989258,52.61969828,,,,,,,,,,
11.79_867.4514m/z,,867.4514033,1,11.78516667,2.53375,0,3.592371197,Condition 1,Condition 4,100 - 41.2,5797.153793,---,5797.153793,5560.561689,1663.343768,1613.740194,3887.844296,4960.379778,5194.443702,1741.227101,1746.587659,3887.844296,,,,,,,,,,
11.79_979.4530m/z,,979.4529942,1,11.78516667,0.11485,0,18.48194943,Condition 1,Condition 4,100 - 43 - 43.6 - 12.7,277.8786064,---,277.8786064,85.72763239,59.7383369,15.03513509,169.6726673,237.7689931,80.08316157,62.53548614,16.27286814,169.6726673,,,,,,,,,,
11.79_1064.6269m/z,,1064.626872,1,11.78516667,0.214383333,0,9.014946321,Condition 1,Condition 2,100,105.1978131,---,105.1978131,11.66926672,39.36968254,72.00051773,29.74494749,90.0133278,10.90093994,41.21310309,77.92779541,29.74494749,,,,,,,,,,
11.79_1065.6305m/z,,1065.630486,1,11.78516667,0.214383333,0,7.451210532,Condition 1,Condition 2,100,78.46697097,---,78.46697097,10.53076821,45.22729558,57.45280477,21.68295105,67.14087464,9.837402344,47.34498921,62.18247531,21.68295105,,,,,,,,,,
11.79_1144.6436m/z,,1144.643647,1,11.78516667,0.214383333,0,5.185704401,Condition 4,Condition 3,100,137.7433994,---,59.02840892,49.00063651,26.56213867,137.7433994,64.5276905,50.50811768,45.77434115,27.80586707,149.0828092,64.5276905,,,,,,,,,,
11.79_1145.6527m/z,,1145.652713,1,11.78516667,0.264133333,0,4.487073994,Condition 4,Condition 3,100 - 25.2,237.4519092,---,106.8441842,64.99059425,52.91909816,237.4519092,81.9067449,91.42205811,60.71148958,55.39694778,256.9995936,81.9067449,,,,,,,,,,
11.79_1471.3405m/z,,1471.340463,1,11.78516667,0.161366667,0,Infinity,Condition 4,Condition 2,100 - 93.5,151.6354791,---,42.48419089,0,0,151.6354791,18.99194336,36.35192871,0,0,164.1185225,18.99194336,,,,,,,,,,
11.84_509.2083m/z,,509.2082884,1,11.83835,0.214183333,0,1.978313431,Condition 1,Condition 2,100 - 24,59.09877544,---,59.09877544,29.87331254,48.68408595,32.71017808,43.87689126,50.56832733,27.90639667,50.9636381,35.40296856,43.87689126,,,,,,,,,,
11.84_669.2761m/z,,669.2761068,1,11.83835,0.260683333,0,4.739396039,Condition 4,Condition 1,100 - 21.7,103.609594,---,21.86134967,40.71092199,96.85151095,103.609594,55.10585904,18.70583405,38.03043724,101.3864234,112.1390165,55.10585904,,,,,,,,,,
11.84_785.2038m/z,,785.2037767,1,11.83835,0.161366667,0,54.18168017,Condition 4,Condition 1,100 - 28.2,71.51205608,---,1.319856746,11.07588522,60.11307296,71.51205608,28.5446102,1.129345701,10.34662782,62.9277686,77.39912228,28.5446102,,,,,,,,,,
11.84_825.4258m/z,,825.4257976,1,11.83835,1.020016667,0,1.313682978,Condition 4,Condition 2,100 - 40.5 - 25.8 - 8.7 - 5.15 - 3.32,5347.69364,---,4441.71036,4070.7642,4130.750539,5347.69364,4377.311499,3800.584051,3802.737322,4324.16613,5787.930268,4377.311499,,,,,,,,,,
11.84_897.4492m/z,,897.4491818,1,11.83835,0.5831,0,1.966498975,Condition 3,Condition 2,100 - 38.7,2380.962806,---,1660.584659,1210.762292,2380.962806,1908.432942,1593.284872,1420.892193,1131.043393,2492.447468,2065.540312,1593.284872,,,,,,,,,,
11.84_985.4621m/z,,985.4620698,1,11.83835,1.95665,0,2.918493325,Condition 4,Condition 3,100 - 46.3 - 22.1 - 5.07 - 2.56 - 0.431,15087.53635,---,7745.177079,13558.2989,5169.631954,15087.53635,9677.683183,6627.221069,12665.59464,5411.691456,16329.58322,9677.683183,,,,,,,,,,
11.84_1033.4579m/z,,1033.457943,1,11.83835,0.47185,0,3.573818128,Condition 4,Condition 1,88.6 - 90.1 - 100,637.6854947,---,178.4325536,234.081897,472.3106443,637.6854947,332.0793704,152.6772037,218.6694984,494.4258124,690.1814922,332.0793704,,,,,,,,,,
11.84_1125.4895m/z,,1125.489459,1,11.83835,0.2672,0,19.25423092,Condition 3,Condition 1,100 - 56.4 - 31.3,301.7218276,---,15.67041701,44.1376581,301.7218276,240.0129734,205.2251829,13.40851432,41.23155051,315.8494553,259.7714916,205.2251829,,,,,,,,,,
11.84_1247.6540m/z,,1247.653999,1,11.83835,0.161366667,0,3.720731146,Condition 3,Condition 4,100 - 52.5,114.2600609,---,50.99964681,42.57997551,114.2600609,30.70903445,41.37978834,43.63824487,39.77642872,119.6101001,33.23708536,41.37978834,,,,,,,,,,
11.90_255.1036m/z,,255.1035811,1,11.90001667,0.3669,0,42.23520626,Condition 3,Condition 1,100 - 15.3 - 1.4,450.3411544,---,10.66269575,19.40452951,450.3411544,224.1876029,155.938002,9.123618639,18.12689828,471.4276373,242.6433337,155.938002,,,,,,,,,,
11.90_424.2708m/z,,424.2708,1,11.90001667,0.313883333,0,36.64012446,Condition 2,Condition 3,100 - 22.7,140.7810048,---,89.78870648,140.7810048,3.842263281,5.386916609,73.99922736,76.82840578,131.511715,4.022170931,5.830382178,73.99922736,,,,,,,,,,
11.90_489.2630m/z,,489.2630058,1,11.90001667,0.784066667,0,1.362368273,Condition 4,Condition 2,100 - 25.6,213.6234836,---,158.6506767,156.8030376,197.6577165,213.6234836,178.4895259,135.7506867,146.4788265,206.9127135,231.2095475,178.4895259,,,,,,,,,,
11.90_703.3194m/z,,703.3194206,1,11.90001667,0.3669,0,1.378685404,Condition 3,Condition 2,100 - 34.6,163.4011639,---,141.5132301,118.5195429,163.4011639,125.3385415,138.3631895,121.0868971,110.7159902,171.0521543,135.6567498,138.3631895,,,,,,,,,,
11.90_887.4619m/z,,887.461882,1,11.90001667,0.586416667,0,15.26502852,Condition 2,Condition 4,100 - 42.4,2665.453262,---,1818.070436,2665.453262,252.1200959,174.6117447,1529.864106,1555.646123,2489.954736,263.9252042,188.9862566,1529.864106,,,,,,,,,,
11.90_1111.5058m/z,,1111.505801,1,11.90001667,0.167666667,0,1.938752076,Condition 4,Condition 2,100 - 53,63.56744483,---,46.31314919,32.78781523,53.24047985,63.56744483,61.30489541,39.62820669,30.62900294,55.73337764,68.80048911,61.30489541,,,,,,,,,,
11.95_291.1974m/z,,291.1973595,1,11.95283333,0.214183333,0,1.474016859,Condition 3,Condition 4,100 - 12.8,65.22021177,---,46.99973771,58.62862242,65.22021177,44.24658466,61.36327579,40.2156915,54.7684021,68.27404077,47.88908339,61.36327579,,,,,,,,,,
11.95_327.3145m/z,,327.3144627,1,11.95283333,0.160983333,0,2.85226198,Condition 3,Condition 4,100,422.0271681,---,237.030247,333.1498436,422.0271681,147.9622738,283.7752041,202.8167763,311.2146225,441.7878952,160.1429291,283.7752041,,,,,,,,,,
11.95_349.1959m/z,,349.1958831,1,11.95283333,0.425133333,0,1.690245864,Condition 1,Condition 4,100 - 17.6 - 3.27,653.5998586,---,653.5998586,603.6555146,450.6220274,386.6892222,488.7725237,559.2578078,563.9096842,471.7216617,418.5225266,488.7725237,,,,,,,,,,
11.95_412.1964m/z,,412.1963557,1,11.95283333,1.215616667,0,2.437164192,Condition 1,Condition 4,100 - 28.8 - 1.69,1085.886025,---,1085.886025,699.4312108,572.0509008,445.5530854,665.7367994,929.1468321,653.3793259,598.8362421,482.2322224,665.7367994,,,,,,,,,,
11.95_513.2691m/z,,513.2690767,1,11.95283333,0.478216667,0,3.780178922,Condition 1,Condition 3,100,190.3385865,---,190.3385865,89.00972655,50.35174006,56.32172914,97.17338116,162.8646934,83.14915639,52.70937737,60.95828647,97.17338116,,,,,,,,,,
11.95_567.2664m/z,,567.2664266,1,11.95283333,0.3755,0,15.1872873,Condition 4,Condition 1,100,89.27006099,---,5.877946418,18.05405374,67.15688476,89.27006099,46.99068637,5.029510617,16.86534041,70.30139528,96.61901426,46.99068637,,,,,,,,,,
11.95_637.1581m/z,,637.1580974,1,11.95283333,0.2758,0,4.392640643,Condition 1,Condition 4,100 - 33.5 - 36.6,382.4066184,---,382.4066184,299.587043,154.8954144,87.05620366,253.2090407,327.2092004,279.8616608,162.1481371,94.2229062,253.2090407,,,,,,,,,,
11.95_675.3963m/z,,675.3962535,1,11.95283333,0.152516667,0,3.336519565,Condition 1,Condition 2,100 - 18.6,98.50863177,---,98.50863177,29.52436809,55.11842271,34.84049202,58.18876664,84.28967774,27.58042738,57.69925207,37.70865571,58.18876664,,,,,,,,,,
11.95_799.3340m/z,,799.3340267,1,11.95283333,0.099316667,0,3.570156573,Condition 1,Condition 2,100 - 31.6,203.6903097,---,203.6903097,57.05360692,103.5480529,82.55638771,90.15798998,174.2891994,53.29708862,108.39652,89.3526532,90.15798998,,,,,,,,,,
11.95_833.5578m/z,,833.5578361,1,11.95283333,0.160983333,0,4.311509195,Condition 2,Condition 4,100 - 30.7,147.8665806,---,73.49135467,147.8665806,46.34606291,34.29578228,81.6266646,62.88344981,138.130763,48.51614098,37.11910399,81.6266646,,,,,,,,,,
11.95_875.3718m/z,,875.3717592,1,11.95283333,0.4653,0,3.485181796,Condition 4,Condition 2,100 - 35.7 - 47.7,511.948003,---,181.6222039,146.8927686,330.4698822,511.948003,334.268419,155.4064528,137.2210685,345.9435902,554.0929496,334.268419,,,,,,,,,,
11.95_1027.6258m/z,,1027.625811,1,11.95283333,0.214183333,0,2.441964432,Condition 3,Condition 4,100 - 47.3 - 5.33,291.2481744,---,167.5710046,233.521825,291.2481744,119.2679839,185.4216228,143.3834348,218.1463027,304.8853905,129.0864474,185.4216228,,,,,,,,,,
11.95_1071.4640m/z,,1071.464005,1,11.95283333,0.47175,0,8.616529166,Condition 3,Condition 1,100 - 41,384.2311315,---,44.59233226,105.7607933,384.2311315,336.6254105,190.8275061,38.15577628,98.79730091,402.2221214,364.3373263,190.8275061,,,,,,,,,,
11.95_1091.6132m/z,,1091.61323,1,11.95283333,0.152516667,0,10.69259424,Condition 3,Condition 2,100 - 46.9 - 85.1 - 27.6,332.1180754,---,149.0129588,31.06057034,332.1180754,84.72080604,102.7675132,127.5040984,29.01548315,347.6689573,91.69525231,102.7675132,,,,,,,,,,
11.95_1139.6707m/z,,1139.670716,1,11.95283333,0.313883333,0,7.259474889,Condition 1,Condition 3,100 - 54.3 - 36.8 - 14.3 - 4.72,2694.392661,---,2694.392661,662.4490878,371.1553111,418.7638824,385.768111,2305.478058,618.8321764,388.5340473,453.2376597,385.768111,,,,,,,,,,
11.95_1203.5463m/z,,1203.546322,1,11.95283333,0.263766667,0,25.14326867,Condition 4,Condition 1,100 - 57.1,296.1977653,---,11.78040012,12.13358487,207.5864832,296.1977653,139.8563683,10.07999109,11.3346865,217.3063784,320.5815678,139.8563683,,,,,,,,,,
12.00_211.1345m/z,,211.1345432,1,11.99933333,0.3755,0,1.987972473,Condition 3,Condition 4,100 - 12.2 - 0.626,227.0496799,---,162.3073738,194.8044961,227.0496799,114.211682,159.5145134,138.8795681,181.9781965,237.6809072,123.6138971,159.5145134,,,,,,,,,,
12.00_268.0395m/z,,268.0394652,1,11.99933333,0.152516667,0,Infinity,Condition 3,Condition 1,94.4 - 100,44.90135526,---,0,0.026695822,44.90135526,42.298205,11.91142249,0,0.024938118,47.00378727,45.78030783,11.91142249,,,,,,,,,,
12.00_297.0425m/z,,297.0424933,1,11.99933333,0.325433333,0,2.743269073,Condition 3,Condition 1,100 - 52.7,235.8916296,---,85.98924251,124.5956927,235.8916296,193.0727095,172.2525939,73.57736484,116.3920747,246.9368666,208.966978,172.2525939,,,,,,,,,,
12.00_427.1472m/z,,427.1472155,1,11.99933333,0.267366667,0,1.56935035,Condition 3,Condition 1,100 - 30,74.00189846,---,47.15447921,70.73535364,74.00189846,48.55386904,71.02715131,40.34809727,66.07800305,77.46691548,52.55095508,71.02715131,,,,,,,,,,
12.00_547.3479m/z,,547.347942,1,11.99933333,0.47815,0,5.879223808,Condition 3,Condition 1,100 - 24.1 - 10,790.6472626,---,134.4815725,520.8582428,790.6472626,752.1457549,570.9842336,115.0702045,486.5639427,827.6680185,814.0644311,570.9842336,,,,,,,,,,
12.00_655.4401m/z,,655.4400957,1,11.99933333,0.313883333,0,2.853933528,Condition 3,Condition 4,100 - 36.4 - 6.39,518.385116,---,261.1544122,357.2153454,518.385116,181.6388191,297.2599349,223.4588061,333.6956058,542.6576453,196.5918188,297.2599349,,,,,,,,,,
12.00_839.3931m/z,,839.3931327,1,11.99933333,0.47175,0,1.703261365,Condition 2,Condition 1,100 - 38.1 - 62.3 - 3.69,2243.750089,---,1317.32577,2243.750089,1964.064193,2173.96823,2059.063215,1127.180051,2096.017304,2056.028264,2352.935184,2059.063215,,,,,,,,,,
12.00_887.9538m/z,,887.9537774,1,11.99933333,0.214133333,0,Infinity,Condition 2,Condition 3,100 - 36.8,132.741802,---,103.1157658,132.741802,0,0,6.804016113,88.23180782,124.0018286,0,0,6.804016113,,,,,,,,,,
12.00_907.4401m/z,,907.4401233,1,11.99933333,0.267366667,0,1.680535694,Condition 2,QC,100 - 15,103.2220123,---,94.58745548,103.2220123,77.29663638,67.24613731,61.42208862,80.93449272,96.42567814,80.91592407,72.78202151,61.42208862,,,,,,,,,,
12.00_909.9489m/z,,909.9488857,1,11.99933333,0.214133333,0,Infinity,Condition 2,Condition 3,100 - 20.7,472.7456519,---,434.2405814,472.7456519,0,0,81.24934771,371.5613343,441.6191765,0,0,81.24934771,,,,,,,,,,
12.00_1085.0512m/z,,1085.051187,1,11.99933333,0.152516667,0,Infinity,Condition 1,Condition 3,100 - 26.9,55.68775213,---,55.68775213,52.36021623,0,0,8.395629406,47.64965868,48.91271973,0,0,8.395629406,,,,,,,,,,
12.00_1119.5983m/z,,1119.598319,1,11.99933333,0.257566667,0,2.57697264,Condition 1,QC,100 - 40,97.30541076,---,97.30541076,57.43371086,63.60174998,77.71634556,37.7595824,83.26013231,53.6521658,66.57979718,84.11416567,37.7595824,,,,,,,,,,
12.00_1365.1704m/z,,1365.170417,1,11.99933333,0.161316667,0,Infinity,Condition 2,Condition 3,100 - 52.5,167.1136137,---,92.77437662,167.1136137,0,0,0,79.38311768,156.1105347,0,0,0,,,,,,,,,,
12.00_1457.5566m/z,,1457.556572,1,11.99933333,0.214133333,0,46.06446981,Condition 2,Condition 4,100 - 72.6 - 45.8,518.6806061,---,325.7122531,518.6806061,24.38673087,11.25988442,145.290077,278.6982253,484.5296857,25.52859938,12.18682861,145.290077,,,,,,,,,,
12.05_443.1006m/z,,443.10057,1,12.05253333,0.263766667,0,5.684237301,Condition 1,Condition 3,100 - 15.5,109.7478296,---,109.7478296,85.25164384,19.3073976,20.04231079,57.65306701,93.90658488,79.63851302,20.21143469,21.69224811,57.65306701,,,,,,,,,,
12.05_525.1020m/z,,525.1020478,1,12.05253333,0.310383333,0,5.790011923,Condition 1,Condition 3,100 - 17.3,173.6025951,---,173.6025951,129.4356728,29.9831153,58.02473192,114.5540077,148.5444121,120.9133813,31.38702529,62.80148505,114.5540077,,,,,,,,,,
12.05_590.2856m/z,,590.2855646,1,12.05253333,0.31055,0,1.47023875,Condition 3,Condition 1,100,85.2999941,---,58.01778393,71.23231684,85.2999941,81.55313886,71.54874923,49.64336853,66.54224524,89.29402584,88.2668142,71.54874923,,,,,,,,,,
12.05_611.2745m/z,,611.2744602,1,12.05253333,0.825666667,0,2.511736019,Condition 1,Condition 4,100 - 32.4 - 33.2,499.1289447,---,499.1289447,454.9327679,322.5985251,198.7187112,311.8127335,427.0835677,424.9791268,337.7036697,215.0777739,311.8127335,,,,,,,,,,
12.05_725.4071m/z,,725.4071157,1,12.05253333,1.075083333,0,1.789679715,Condition 3,Condition 1,100 - 37 - 89.9 - 18.8,3447.344207,---,1926.23528,2452.140368,3447.344207,2814.825777,2442.174009,1648.198214,2290.68677,3608.760422,3046.54986,2442.174009,,,,,,,,,,
12.05_851.4329m/z,,851.4329475,1,12.05253333,0.8276,0,1.799767192,Condition 1,Condition 4,89.7 - 36.1 - 100 - 45 - 84.6 - 33.2,3446.098473,---,3446.098473,2744.315573,2349.604682,1914.7468,2249.162438,2948.680989,2563.624601,2459.621052,2072.373944,2249.162438,,,,,,,,,,
12.05_905.3447m/z,,905.3447182,1,12.05253333,0.26405,0,1.870503286,Condition 3,Condition 2,100 - 24.4,179.8792615,---,127.8986782,96.16623653,179.8792615,151.6036871,128.5335642,109.4374998,89.83446811,188.3018116,164.0841134,128.5335642,,,,,,,,,,
12.05_1057.4832m/z,,1057.483209,1,12.05253333,0.518483333,0,4.202189902,Condition 4,Condition 2,100 - 33 - 48.9,285.8337135,---,107.7965285,68.02018,261.2411444,285.8337135,203.9707634,92.23693892,63.54160162,273.4733307,309.3643192,203.9707634,,,,,,,,,,
12.05_1301.5205m/z,,1301.520454,1,12.05253333,0.263766667,0,2.431756024,Condition 4,Condition 1,100 - 47.4 - 35.5,164.7368981,---,67.74400742,101.8114423,124.970479,164.7368981,142.8144669,57.96568738,95.10798276,130.8220159,178.2984859,142.8144669,,,,,,,,,,
12.05_1339.5127m/z,,1339.512749,1,12.05253333,0.16445,0,1.981168999,Condition 2,Condition 3,100 - 63.9,68.57011262,---,43.36520285,68.57011262,34.6109356,65.1899098,60.52290389,37.10577345,64.05532562,36.23153566,70.55651978,60.52290389,,,,,,,,,,
12.11_323.1874m/z,,323.1874066,1,12.11415,1.028633333,0,4.088937533,Condition 1,Condition 4,100 - 24.9,811.503494,---,811.503494,345.3067005,286.3068743,198.4631674,345.432697,694.3692828,322.5710488,299.7127222,214.801193,345.432697,,,,,,,,,,
12.11_445.2179m/z,,445.2178927,1,12.11415,0.518483333,0,1.181391676,Condition 4,QC,100 - 12.4,114.7654902,---,101.4594185,101.5683043,103.4901591,114.7654902,97.14431925,86.81454141,94.88085339,108.3359154,124.2132962,97.14431925,,,,,,,,,,
12.11_543.2886m/z,,543.2886466,1,12.11415,1.013716667,0,2.240290644,Condition 4,Condition 2,100 - 23.4 - 26.7 - 4.86,846.0457417,---,456.7803019,377.6499911,748.3222026,846.0457417,598.186556,390.8476217,352.7847954,783.3611573,915.6945192,598.186556,,,,,,,,,,
12.11_619.1694m/z,,619.1693715,1,12.11415,0.363366667,0,46.36018788,Condition 4,Condition 1,100 - 22.7 - 4.77,467.6694979,---,10.08773949,172.8534709,369.9338513,467.6694979,247.0883105,8.631652832,161.4724687,387.2553946,506.1693179,247.0883105,,,,,,,,,,
12.11_755.1816m/z,,755.1816381,1,12.11415,0.16445,0,6.286277277,Condition 3,Condition 2,100,59.66178783,---,12.1184694,9.490798003,59.66178783,35.98742951,22.88949585,10.3692627,8.865905762,62.45535278,38.95001221,22.88949585,,,,,,,,,,
12.11_841.2217m/z,,841.2217157,1,12.11415,0.211066667,0,7.107651322,Condition 1,Condition 2,100 - 28.3,131.8485923,---,131.8485923,18.5502336,77.91838028,36.63048387,53.72046251,112.8172746,17.32885084,81.56678011,39.64600454,53.72046251,,,,,,,,,,
12.11_943.4875m/z,,943.4874976,1,12.11415,0.6275,0,1.421026946,Condition 3,Condition 1,100 - 37.9 - 40.3 - 14.1 - 9.48,1321.017497,---,929.6217083,1160.250925,1321.017497,1216.892122,1210.084796,795.4380525,1083.857792,1382.871966,1317.069978,1210.084796,,,,,,,,,,
12.16_125.0243m/z,,125.0243485,1,12.16378333,0.149233333,0,Infinity,Condition 4,Condition 1,100,41.86309609,---,0,7.270472726,22.21554824,41.86309609,15.160696,0,6.791770935,23.2557547,45.30937958,15.160696,,,,,,,,,,
12.16_307.1924m/z,,307.1924225,1,12.16378333,0.7854,0,1.81678607,Condition 1,Condition 4,53.1 - 9.68 - 100,588.8901461,---,588.8901461,505.4788154,494.373436,324.138409,419.6219332,503.8884385,472.1971261,517.5216579,350.822361,419.6219332,,,,,,,,,,
